id,fecha,vehicle_id,monto,tipo,motivo,categoria_real,comentarios,texto_normalizado,sugerencia_tipo_gasto,sugerencia_subtipo_gasto
91634105-f74e-4b09-9528-2b67c034ceda,2025-06-03,18,130,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 18 3/3 CENSOR OXIGENO · Excel GASTOS fila 4367 [origen gastos_caja id=4351],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 18 3/3 censor oxigeno · excel gastos fila 4367 [origen gastos_caja id=4351] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
1e074f51-59fc-41f0-9ab8-603dfa4192e2,2019-08-29,1,90,IMPUESTO SAT,IMPUESTO SAT,,[AGOSTO] YARIS 01 ANF-599 — IMPUESTO SAT,impuesto sat | gastos_tributarios | impuesto sat | [agosto] yaris 01 anf-599 — impuesto sat | otro | excel gastos la moneda,operativo_vehiculo,motor
1348b80f-ed18-4fb4-b927-2e4b5d6f9c91,2025-05-09,25,50,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 25 1 RETEN MOD · Excel GASTOS fila 4217 [origen gastos_caja id=4201],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 25 1 reten mod · excel gastos fila 4217 [origen gastos_caja id=4201] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
dfab843d-bf48-44b2-9e4c-33ba95e70c0a,2025-05-09,24,90,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 24 1 RETEN MOD · Excel GASTOS fila 4221 [origen gastos_caja id=4205],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 24 1 reten mod · excel gastos fila 4221 [origen gastos_caja id=4205] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
a4331d4f-cf9c-4037-8e18-0480d4ed44c0,2025-05-07,65,30,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 65 GAS · Excel GASTOS fila 4245 [origen gastos_caja id=4229],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 65 gas · excel gastos fila 4245 [origen gastos_caja id=4229] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
1ca6796e-0b03-438d-9bd0-2d162206a83a,2025-05-07,65,25,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 65 PLUMILLAS · Excel GASTOS fila 4248 [origen gastos_caja id=4232],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 65 plumillas · excel gastos fila 4248 [origen gastos_caja id=4232] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
aa8f0e88-d763-442b-8eb0-7b767088114a,2025-05-12,18,180,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 18 CAMBIO DE SOPORTE DE CAJA MOD GUMERCINDO · Excel GASTOS fila 4256 [origen gastos_caja id=4240],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 18 cambio de soporte de caja mod gumercindo · excel gastos fila 4256 [origen gastos_caja id=4240] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
9c1b2c8e-d7d0-4844-8703-348cd8d378de,2025-05-12,16,20,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 16 REGULACION FRENOS GUMERCINDO · Excel GASTOS fila 4259 [origen gastos_caja id=4243],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 16 regulacion frenos gumercindo · excel gastos fila 4259 [origen gastos_caja id=4243] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,frenos
326472d1-e5cc-4183-9d81-77debe2756b1,2025-05-12,54,20,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 54 REGULACION FRENOS POSTERIORES GUMERCINDO · Excel GASTOS fila 4262 [origen gastos_caja id=4246],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 54 regulacion frenos posteriores gumercindo · excel gastos fila 4262 [origen gastos_caja id=4246] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,frenos
78b1fbfc-92f3-4575-a95a-569038b6e1a0,2025-05-12,56,20,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 56 REGULACION DE FRENOS POSTERIOR · Excel GASTOS fila 4269 [origen gastos_caja id=4253],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 56 regulacion de frenos posterior · excel gastos fila 4269 [origen gastos_caja id=4253] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,frenos
3cce4bc8-5811-4973-8dbf-9b048958b995,2025-05-12,21,180,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 21 CAMBIO DE RODAJE POSTERIOR · Excel GASTOS fila 4275 [origen gastos_caja id=4259],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 21 cambio de rodaje posterior · excel gastos fila 4275 [origen gastos_caja id=4259] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
cb63da97-ece1-4875-a775-3db80ffcb9b7,2020-05-26,7,1240,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,PAGO PECHY ARREGLO MOTOR YARIS 07 · Excel GASTOS fila 40 [origen gastos_caja id=37],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | pago pechy arreglo motor yaris 07 · excel gastos fila 40 [origen gastos_caja id=37] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
3334d8ef-35b6-40ba-8dda-4cb60d2f7fc0,2019-11-14,1,90,IMPUESTO SAT,IMPUESTO SAT,,[NOVIEMBRE] YARIS 01 ANF-599 — IMPUESTO SAT,impuesto sat | gastos_tributarios | impuesto sat | [noviembre] yaris 01 anf-599 — impuesto sat | otro | excel gastos la moneda,operativo_vehiculo,motor
e33d29c3-252a-486c-b64f-0b039be0e568,2025-05-27,65,35,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 65 EXTINTOR · Excel GASTOS fila 4291 [origen gastos_caja id=4275],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 65 extintor · excel gastos fila 4291 [origen gastos_caja id=4275] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
59cd1376-0799-48ab-b9af-3d3320a5f037,2025-07-04,66,45,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 66 PLUMILLA Y PROTECTOR DE ESPEJO · Excel GASTOS fila 4552 [origen gastos_caja id=4536],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 66 plumilla y protector de espejo · excel gastos fila 4552 [origen gastos_caja id=4536] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
1d5e7b94-fe36-46db-9595-9697862cb3d0,2025-07-04,67,30,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 67 GAS ENTREGA · Excel GASTOS fila 4557 [origen gastos_caja id=4541],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 67 gas entrega · excel gastos fila 4557 [origen gastos_caja id=4541] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
93605dba-03cc-45d7-93be-59f1ff794651,2025-06-03,27,100,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 27 2/2 TERMOSTATO Y REFRIGERAMTE · Excel GASTOS fila 4373 [origen gastos_caja id=4357],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 27 2/2 termostato y refrigeramte · excel gastos fila 4373 [origen gastos_caja id=4357] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
db0d2ff2-0152-4642-8db3-780d6687eaf3,2025-06-03,36,110,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 36 2/2 PASTILLA · Excel GASTOS fila 4377 [origen gastos_caja id=4361],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 36 2/2 pastilla · excel gastos fila 4377 [origen gastos_caja id=4361] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
75da10b7-fd1d-44ff-81f4-15b5eb3e71db,2025-06-03,14,90,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 14 2/2 PASTILLA · Excel GASTOS fila 4382 [origen gastos_caja id=4366],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 14 2/2 pastilla · excel gastos fila 4382 [origen gastos_caja id=4366] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
2cbddcb5-238a-4f6e-9a45-83dd5a7aebc6,2025-06-03,56,90,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 56 2/2 1 RODAJE · Excel GASTOS fila 4383 [origen gastos_caja id=4367],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 56 2/2 1 rodaje · excel gastos fila 4383 [origen gastos_caja id=4367] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
d5c898c5-216b-4266-a958-99f39f1089c3,2025-06-03,48,80,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 48 2/2 PASTILLA · Excel GASTOS fila 4387 [origen gastos_caja id=4371],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 48 2/2 pastilla · excel gastos fila 4387 [origen gastos_caja id=4371] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
ea6d5779-74de-4e28-bc01-aae4f484cd11,2025-06-03,23,120,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 23 1/2 RODAJE · Excel GASTOS fila 4397 [origen gastos_caja id=4381],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 23 1/2 rodaje · excel gastos fila 4397 [origen gastos_caja id=4381] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
fea7e4f1-6c05-4e39-bbc0-5da12b7f76a6,2025-06-03,39,80,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 39 1/2 PASTILLA · Excel GASTOS fila 4400 [origen gastos_caja id=4384],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 39 1/2 pastilla · excel gastos fila 4400 [origen gastos_caja id=4384] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
e07a4989-e9ca-4108-83d0-3269e848ebf2,2025-06-04,16,100,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 16 ARREGLO PARACHQOUE MAS FARO DELANTERO Y TRASERO · Excel GASTOS fila 4432 [origen gastos_caja id=4416],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 16 arreglo parachqoue mas faro delantero y trasero · excel gastos fila 4432 [origen gastos_caja id=4416] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
0ab17dc4-45ca-4890-ad71-335ee89fd769,2025-06-04,16,400,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 16 JACINTO ARREGLO PARACHQOUE DELANTERO Y TRASERO MAS MALETERA · Excel GASTOS fila 4436 [origen gastos_caja id=4420],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 16 jacinto arreglo parachqoue delantero y trasero mas maletera · excel gastos fila 4436 [origen gastos_caja id=4420] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
069a21aa-2d0c-4804-875d-70a7eb2fb451,2025-06-04,65,175,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 65 ALARMA MAS BOTON MALETERA · Excel GASTOS fila 4449 [origen gastos_caja id=4433],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 65 alarma mas boton maletera · excel gastos fila 4449 [origen gastos_caja id=4433] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
9e580e13-70c5-473f-b1c6-013ea0e68df1,2025-07-04,68,30,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 68 FRENOS GUERREROS REGULACION · Excel GASTOS fila 4563 [origen gastos_caja id=4547],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 68 frenos guerreros regulacion · excel gastos fila 4563 [origen gastos_caja id=4547] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,frenos
1402c5b9-9898-4cf8-8a10-0ed9a97b4836,2025-07-04,68,60,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 68 EXTINTOR Y BOTIQUIN · Excel GASTOS fila 4564 [origen gastos_caja id=4548],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 68 extintor y botiquin · excel gastos fila 4564 [origen gastos_caja id=4548] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
79394c4a-4101-438f-92e1-5319dca5d6aa,2025-07-04,21,60,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 21 ARREGLO VIDRIO Y PESTILLO · Excel GASTOS fila 4578 [origen gastos_caja id=4562],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 21 arreglo vidrio y pestillo · excel gastos fila 4578 [origen gastos_caja id=4562] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
321ab8f6-ed1d-480f-942e-5a856defb91e,2025-07-08,23,120,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 23 2/2 RODAJE · Excel GASTOS fila 4625 [origen gastos_caja id=4609],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 23 2/2 rodaje · excel gastos fila 4625 [origen gastos_caja id=4609] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
e3d45087-d353-40cf-9436-d2be24ad76d8,2025-07-08,39,80,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 39 2/2 PASTILLA · Excel GASTOS fila 4628 [origen gastos_caja id=4612],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 39 2/2 pastilla · excel gastos fila 4628 [origen gastos_caja id=4612] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
1a50ff8f-58d3-400e-b02b-0f73a12f5b77,2025-07-08,54,60,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 54 LIMPIEZA OBTURADOR MAS CARBUCHOC · Excel GASTOS fila 4662 [origen gastos_caja id=4646],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 54 limpieza obturador mas carbuchoc · excel gastos fila 4662 [origen gastos_caja id=4646] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
3a7b1a09-9b32-4d6d-9c1e-587a24c5ca5d,2025-08-28,38,180,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 38 CAMBIO DE RODAJE  POSTERIOR IZQUIERDO · Excel GASTOS fila 4852 [origen gastos_caja id=4836],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 38 cambio de rodaje posterior izquierdo · excel gastos fila 4852 [origen gastos_caja id=4836] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
c2cb062c-6318-43db-833a-1e7620ba99ad,2025-07-21,70,70,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 70 EXTINTOR BOTIQUIN Y TRIANGULO · Excel GASTOS fila 4669 [origen gastos_caja id=4653],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 70 extintor botiquin y triangulo · excel gastos fila 4669 [origen gastos_caja id=4653] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
d1eabe58-e2d2-446e-b6d2-e3aad3cfbb3c,2025-08-06,48,80,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 48 PALNCA DE CAMBIOS ARREGLO · Excel GASTOS fila 4787 [origen gastos_caja id=4771],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 48 palnca de cambios arreglo · excel gastos fila 4787 [origen gastos_caja id=4771] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
937914f9-36ab-419f-bc93-7a05935ee3da,2025-08-28,66,220,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 66 CAMBIO DE 2 RESORTES POSTERIOR MAS MOD · Excel GASTOS fila 4833 [origen gastos_caja id=4817],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 66 cambio de 2 resortes posterior mas mod · excel gastos fila 4833 [origen gastos_caja id=4817] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
b5de3110-60d4-4679-91ab-979085f37751,2025-08-28,65,20,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 65 ARREGLO DE TUBO DE ESCAPE · Excel GASTOS fila 4834 [origen gastos_caja id=4818],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 65 arreglo de tubo de escape · excel gastos fila 4834 [origen gastos_caja id=4818] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
03151707-5283-4ee3-9e9e-c50f5c093a95,2025-08-28,48,112,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 48 RELLENADO DE CALIPES DE FRENO Y ORINES MAS MOD · Excel GASTOS fila 4836 [origen gastos_caja id=4820],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 48 rellenado de calipes de freno y orines mas mod · excel gastos fila 4836 [origen gastos_caja id=4820] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,frenos
b446f1cf-5b16-48cd-bba2-810d79035046,2025-08-28,70,180,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 70 CAMBIO DE RODAJE POSTERIOR · Excel GASTOS fila 4837 [origen gastos_caja id=4821],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 70 cambio de rodaje posterior · excel gastos fila 4837 [origen gastos_caja id=4821] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
c766f11c-02e2-42ac-85a0-d42169a1c957,2025-08-28,27,180,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 27 CAMBIO RODAJE POSTERIOR DERECHO · Excel GASTOS fila 4841 [origen gastos_caja id=4825],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 27 cambio rodaje posterior derecho · excel gastos fila 4841 [origen gastos_caja id=4825] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
59bef104-3c91-45e0-8f70-ca97b6bec5a0,2025-08-28,47,190,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 47 CAMBIO RODAJE POSTERIOR DERECHO Y REGULACION DE FRENOS · Excel GASTOS fila 4842 [origen gastos_caja id=4826],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 47 cambio rodaje posterior derecho y regulacion de frenos · excel gastos fila 4842 [origen gastos_caja id=4826] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,frenos
702a4fd8-c24e-42e9-8b16-b5964e287d40,2025-08-28,57,580,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 57 CAMBIO DE DOS AMOTIGUADORES DELANTEROS MAS SOPORTE DE CAJA MAS REGULACION DE FAJA DE DISTRIBUCION · Excel GASTOS fila 4843 [origen gastos_caja id=4827],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 57 cambio de dos amotiguadores delanteros mas soporte de caja mas regulacion de faja de distribucion · excel gastos fila 4843 [origen gastos_caja id=4827] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
b62da598-0794-446b-8e29-4302d57e7649,2025-08-28,71,180,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 71 CAMBIO RODAJE POSTERIOR IZQUIERDO · Excel GASTOS fila 4847 [origen gastos_caja id=4831],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 71 cambio rodaje posterior izquierdo · excel gastos fila 4847 [origen gastos_caja id=4831] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
349b1e17-871a-4137-96ca-60c74c4d5e92,2025-09-04,42,40,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 42 SERVICIO POR CAMBIAR TOMA DE CARGA · Excel GASTOS fila 5006 [origen gastos_caja id=4990],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 42 servicio por cambiar toma de carga · excel gastos fila 5006 [origen gastos_caja id=4990] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
934ac171-3a02-4972-9c94-cd95f24a89b6,2025-09-04,10,100,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 10 1/2 CENSOR DE VALVULA DE AIRE · Excel GASTOS fila 4939 [origen gastos_caja id=4923],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 10 1/2 censor de valvula de aire · excel gastos fila 4939 [origen gastos_caja id=4923] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
ebb69ceb-b126-4418-91bf-48285e7e3356,2025-09-04,12,280,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,"RIO 12 1/7 REC. CULATA , KIT EMPAQUE, CAñERIAS DE MOTOR AGUA · Excel GASTOS fila 4940 [origen gastos_caja id=4924]","otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 12 1/7 rec. culata , kit empaque, canerias de motor agua · excel gastos fila 4940 [origen gastos_caja id=4924] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo)",operativo_vehiculo,motor
3e003cfe-3a05-49ae-8552-994888b28cfe,2025-09-04,24,200,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 24 1/2 CENSOR DE OXIGENO  MDO · Excel GASTOS fila 4954 [origen gastos_caja id=4938],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 24 1/2 censor de oxigeno mdo · excel gastos fila 4954 [origen gastos_caja id=4938] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
6d8960a5-bbc6-48c8-a6fd-00417ef4381e,2025-09-04,11,20,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 11 ORINGS DE INYECTORES · Excel GASTOS fila 4960 [origen gastos_caja id=4944],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 11 orings de inyectores · excel gastos fila 4960 [origen gastos_caja id=4944] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
eb6b4c75-ea23-46a5-b174-f32fd97d33b3,2025-09-04,29,20,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 29 ORINGS DE INYECTORES · Excel GASTOS fila 4961 [origen gastos_caja id=4945],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 29 orings de inyectores · excel gastos fila 4961 [origen gastos_caja id=4945] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
b436780d-6b9a-42fe-b7f3-abb9bb555016,2025-09-04,39,350,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 39 ARREGLO PARA CHOQUE TRASERO MAS GUARDAFANGO Y PULIDO DE AUTO · Excel GASTOS fila 4976 [origen gastos_caja id=4960],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 39 arreglo para choque trasero mas guardafango y pulido de auto · excel gastos fila 4976 [origen gastos_caja id=4960] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
51784366-a944-4db9-806d-81cf35fa9a46,2025-09-04,19,20,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 19 MANT FRENOS · Excel GASTOS fila 4977 [origen gastos_caja id=4961],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 19 mant frenos · excel gastos fila 4977 [origen gastos_caja id=4961] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,frenos
1ca27ee8-77be-4684-9ced-e0d1a03cf25c,2025-09-04,24,80,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 24 LIMPIEZA CATALIZADOR Y REGULACION · Excel GASTOS fila 5004 [origen gastos_caja id=4988],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 24 limpieza catalizador y regulacion · excel gastos fila 5004 [origen gastos_caja id=4988] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
